col1,col2,col3
"Aug 7, 2005",0.0,2005
"Aug 8, 2005",0.0,2005
"Aug 9, 2005",0.0,2005
"Aug 10, 2005",0.0,2005
"Aug 11, 2005",0.0,2005
"Aug 12, 2005",0.0,2005
"Aug 13, 2005",0.0,2005
"Aug 14, 2005",15.268,2005
"Aug 15, 2005",0.0,2005
"Aug 16, 2005",0.0,2005
"Aug 17, 2005",0.0,2005
"Aug 18, 2005",0.0,2005
"Aug 19, 2005",0.0,2005
"Aug 20, 2005",0.0,2005
"Aug 21, 2005",10.708,2005
"Aug 22, 2005",0.0,2005
"Aug 23, 2005",0.0,2005
"Aug 24, 2005",0.0,2005
"Aug 25, 2005",0.0,2005
"Aug 26, 2005",0.0,2005
"Aug 27, 2005",0.0,2005
"Aug 28, 2005",0.0,2005
"Aug 29, 2005",18.355,2005
"Aug 30, 2005",36.709,2005
"Aug 31, 2005",21.414,2005
"Sep 1, 2005",0.0,2005
"Sep 2, 2005",0.0,2005
"Sep 3, 2005",0.0,2005
"Sep 4, 2005",0.0,2005
"Sep 5, 2005",0.0,2005
"Sep 6, 2005",0.0,2005
"Sep 7, 2005",0.0,2005
"Sep 8, 2005",0.0,2005
"Sep 9, 2005",0.0,2005
"Sep 10, 2005",0.0,2005
"Sep 11, 2005",0.0,2005
"Sep 12, 2005",0.0,2005
"Sep 13, 2005",0.0,2005
"Sep 14, 2005",0.0,2005
"Sep 15, 2005",4.879,2005
"Sep 16, 2005",4.289,2005
"Sep 17, 2005",0.0,2005
"Sep 18, 2005",0.0,2005
"Sep 19, 2005",0.0,2005
"Sep 20, 2005",9.226,2005
"Sep 21, 2005",0.0,2005
"Sep 22, 2005",0.0,2005
"Sep 23, 2005",3.749,2005
"Sep 24, 2005",0.0,2005
"Sep 25, 2005",3.497,2005
"Sep 26, 2005",29.473,2005
"Sep 27, 2005",0.0,2005
"Sep 28, 2005",0.0,2005
"Sep 29, 2005",10.414,2005
"Sep 30, 2005",0.0,2005
"Oct 1, 2005",0.0,2005
"Oct 2, 2005",0.0,2005
"Oct 3, 2005",0.0,2005
"Oct 4, 2005",0.0,2005
"Oct 5, 2005",0.0,2005
"Oct 6, 2005",0.0,2005
"Oct 7, 2005",77.393,2005
"Oct 8, 2005",51.596,2005
"Oct 9, 2005",0.0,2005
"Oct 10, 2005",0.0,2005
"Oct 11, 2005",0.0,2005
"Oct 12, 2005",0.0,2005
"Oct 13, 2005",0.0,2005
"Oct 14, 2005",0.0,2005
"Oct 15, 2005",0.0,2005
"Oct 16, 2005",0.0,2005
"Oct 17, 2005",0.0,2005
"Oct 18, 2005",0.0,2005
"Oct 19, 2005",0.0,2005
"Oct 20, 2005",0.0,2005
"Oct 21, 2005",0.0,2005
"Oct 22, 2005",0.0,2005
"Oct 23, 2005",0.0,2005
"Oct 24, 2005",0.0,2005
"Oct 25, 2005",0.0,2005
"Oct 26, 2005",0.0,2005
"Oct 27, 2005",0.0,2005
"Oct 28, 2005",0.0,2005
"Oct 29, 2005",0.0,2005
"Oct 30, 2005",0.0,2005
"Oct 31, 2005",0.0,2005
"Nov 1, 2005",9.036,2005
"Nov 2, 2005",0.0,2005
"Nov 3, 2005",0.0,2005
"Nov 4, 2005",0.0,2005
"Nov 5, 2005",0.0,2005
"Nov 6, 2005",0.0,2005
"Nov 7, 2005",0.0,2005
"Nov 8, 2005",0.0,2005
"Nov 9, 2005",15.611,2005
"Nov 10, 2005",11.708,2005
"Nov 11, 2005",0.0,2005
"Nov 12, 2005",0.0,2005
"Nov 13, 2005",0.0,2005
"Nov 14, 2005",0.0,2005
"Nov 15, 2005",13.431,2005
"Nov 16, 2005",9.533,2005
"Nov 17, 2005",0.0,2005
"Nov 18, 2005",0.0,2005
"Nov 19, 2005",0.0,2005
"Nov 20, 2005",0.0,2005
"Nov 21, 2005",2.887,2005
"Nov 22, 2005",5.773,2005
"Nov 23, 2005",0.0,2005
"Nov 24, 2005",0.0,2005
"Nov 25, 2005",0.0,2005
"Nov 26, 2005",0.0,2005
"Nov 27, 2005",0.0,2005
"Nov 28, 2005",0.0,2005
"Nov 29, 2005",34.279,2005
"Nov 30, 2005",13.712,2005
"Dec 1, 2005",0.0,2005
"Dec 2, 2005",0.0,2005
"Dec 3, 2005",0.0,2005
"Dec 4, 2005",0.0,2005
"Dec 5, 2005",0.0,2005
"Dec 6, 2005",0.0,2005
"Dec 7, 2005",0.0,2005
"Dec 8, 2005",0.0,2005
"Dec 9, 2005",10.311,2005
"Dec 10, 2005",0.0,2005
"Dec 11, 2005",0.0,2005
"Dec 12, 2005",0.0,2005
"Dec 13, 2005",0.0,2005
"Dec 14, 2005",0.0,2005
"Dec 15, 2005",0.0,2005
"Dec 16, 2005",7.861,2005
"Dec 17, 2005",0.0,2005
"Dec 18, 2005",0.0,2005
"Dec 19, 2005",0.0,2005
"Dec 20, 2005",0.0,2005
"Dec 21, 2005",0.0,2005
"Dec 22, 2005",0.0,2005
"Dec 23, 2005",0.0,2005
"Dec 24, 2005",0.0,2005
"Dec 25, 2005",6.645,2005
"Dec 26, 2005",0.0,2005
"Dec 27, 2005",0.0,2005
"Dec 28, 2005",0.0,2005
"Dec 29, 2005",22.864,2005
"Dec 30, 2005",0.0,2005
"Dec 31, 2005",0.0,2005
"Jan 1, 2006",0.0,2006
"Jan 2, 2006",2.893,2006
"Jan 3, 2006",11.572,2006
"Jan 4, 2006",0.0,2006
"Jan 5, 2006",0.0,2006
"Jan 6, 2006",0.0,2006
"Jan 7, 2006",0.0,2006
"Jan 8, 2006",0.0,2006
"Jan 9, 2006",2.876,2006
"Jan 10, 2006",0.0,2006
"Jan 11, 2006",8.494,2006
"Jan 12, 2006",0.0,2006
"Jan 13, 2006",0.0,2006
"Jan 14, 2006",8.494,2006
"Jan 15, 2006",0.0,2006
"Jan 16, 2006",0.0,2006
"Jan 17, 2006",0.0,2006
"Jan 18, 2006",26.111,2006
"Jan 19, 2006",0.0,2006
"Jan 20, 2006",0.0,2006
"Jan 21, 2006",4.271,2006
"Jan 22, 2006",0.0,2006
"Jan 23, 2006",6.407,2006
"Jan 24, 2006",0.0,2006
"Jan 25, 2006",0.0,2006
"Jan 26, 2006",0.0,2006
"Jan 27, 2006",0.0,2006
"Jan 28, 2006",0.0,2006
"Jan 29, 2006",9.626,2006
"Jan 30, 2006",0.0,2006
"Jan 31, 2006",0.0,2006
"Feb 1, 2006",0.0,2006
"Feb 2, 2006",0.0,2006
"Feb 3, 2006",13.193,2006
"Feb 4, 2006",13.193,2006
"Feb 5, 2006",0.0,2006
"Feb 6, 2006",0.0,2006
"Feb 7, 2006",0.0,2006
"Feb 8, 2006",0.0,2006
"Feb 9, 2006",0.0,2006
"Feb 10, 2006",0.0,2006
"Feb 11, 2006",0.0,2006
"Feb 12, 2006",0.0,2006
"Feb 13, 2006",0.0,2006
"Feb 14, 2006",0.0,2006
"Feb 15, 2006",0.0,2006
"Feb 16, 2006",0.0,2006
"Feb 17, 2006",7.075,2006
"Feb 18, 2006",0.0,2006
"Feb 19, 2006",0.0,2006
"Feb 20, 2006",0.0,2006
"Feb 21, 2006",0.0,2006
"Feb 22, 2006",0.0,2006
"Feb 23, 2006",0.0,2006
"Feb 24, 2006",0.0,2006
"Feb 25, 2006",0.0,2006
"Feb 26, 2006",0.0,2006
"Feb 27, 2006",0.0,2006
"Feb 28, 2006",0.0,2006
"Mar 1, 2006",0.0,2006
"Mar 2, 2006",11.603,2006
"Mar 3, 2006",0.0,2006
"Mar 4, 2006",0.0,2006
"Mar 5, 2006",0.0,2006
"Mar 6, 2006",0.0,2006
"Mar 7, 2006",1.677,2006
"Mar 8, 2006",0.0,2006
"Mar 9, 2006",6.708,2006
"Mar 10, 2006",3.354,2006
"Mar 11, 2006",0.0,2006
"Mar 12, 2006",10.076,2006
"Mar 13, 2006",13.434,2006
"Mar 14, 2006",6.717,2006
"Mar 15, 2006",0.0,2006
"Mar 16, 2006",0.0,2006
"Mar 17, 2006",0.0,2006
"Mar 18, 2006",0.0,2006
"Mar 19, 2006",0.0,2006
"Mar 20, 2006",0.0,2006
"Mar 21, 2006",0.0,2006
"Mar 22, 2006",0.0,2006
"Mar 23, 2006",0.0,2006
"Mar 24, 2006",0.0,2006
"Mar 25, 2006",0.0,2006
"Mar 26, 2006",0.0,2006
"Mar 27, 2006",0.0,2006
"Mar 28, 2006",0.0,2006
"Mar 29, 2006",0.0,2006
"Mar 30, 2006",0.0,2006
"Mar 31, 2006",3.254,2006
"Apr 1, 2006",7.708,2006
"Apr 2, 2006",0.0,2006
"Apr 3, 2006",3.854,2006
"Apr 4, 2006",3.854,2006
"Apr 5, 2006",0.0,2006
"Apr 6, 2006",0.0,2006
"Apr 7, 2006",4.916,2006
"Apr 8, 2006",4.916,2006
"Apr 9, 2006",0.0,2006
"Apr 10, 2006",0.0,2006
"Apr 11, 2006",0.0,2006
"Apr 12, 2006",3.096,2006
"Apr 13, 2006",2.709,2006
"Apr 14, 2006",6.192,2006
"Apr 15, 2006",0.0,2006
"Apr 16, 2006",0.0,2006
"Apr 17, 2006",0.0,2006
"Apr 18, 2006",0.0,2006
"Apr 19, 2006",0.0,2006
"Apr 20, 2006",0.0,2006
"Apr 21, 2006",0.0,2006
"Apr 22, 2006",21.94,2006
"Apr 23, 2006",0.0,2006
"Apr 24, 2006",0.0,2006
"Apr 25, 2006",0.0,2006
"Apr 26, 2006",0.0,2006
"Apr 27, 2006",0.0,2006
"Apr 28, 2006",0.0,2006
"Apr 29, 2006",0.0,2006
"Apr 30, 2006",0.0,2006
"May 1, 2006",0.0,2006
"May 2, 2006",0.0,2006
"May 3, 2006",0.0,2006
"May 4, 2006",0.0,2006
"May 5, 2006",0.0,2006
"May 6, 2006",0.0,2006
"May 7, 2006",0.0,2006
"May 8, 2006",0.0,2006
"May 9, 2006",0.0,2006
"May 10, 2006",0.0,2006
"May 11, 2006",0.0,2006
"May 12, 2006",0.0,2006
"May 13, 2006",0.0,2006
"May 14, 2006",0.0,2006
"May 15, 2006",0.0,2006
"May 16, 2006",0.0,2006
"May 17, 2006",0.0,2006
"May 18, 2006",0.0,2006
"May 19, 2006",0.0,2006
"May 20, 2006",0.0,2006
"May 21, 2006",16.669,2006
"May 22, 2006",0.0,2006
"May 23, 2006",0.0,2006
"May 24, 2006",0.0,2006
"May 25, 2006",0.0,2006
"May 26, 2006",16.379,2006
"May 27, 2006",0.0,2006
"May 28, 2006",0.0,2006
"May 29, 2006",0.0,2006
"May 30, 2006",0.0,2006
"May 31, 2006",32.759,2006
"Jun 1, 2006",34.567,2006
"Jun 2, 2006",0.0,2006
"Jun 3, 2006",34.567,2006
"Jun 4, 2006",0.0,2006
"Jun 5, 2006",0.0,2006
"Jun 6, 2006",0.0,2006
"Jun 7, 2006",13.283,2006
"Jun 8, 2006",0.0,2006
"Jun 9, 2006",0.0,2006
"Jun 10, 2006",0.0,2006
"Jun 11, 2006",0.0,2006
"Jun 12, 2006",0.0,2006
"Jun 13, 2006",0.0,2006
"Jun 14, 2006",0.0,2006
"Jun 15, 2006",0.0,2006
"Jun 16, 2006",0.0,2006
"Jun 17, 2006",0.0,2006
"Jun 18, 2006",0.0,2006
"Jun 19, 2006",0.0,2006
"Jun 20, 2006",0.0,2006
"Jun 21, 2006",0.0,2006
"Jun 22, 2006",0.0,2006
"Jun 23, 2006",0.0,2006
"Jun 24, 2006",0.0,2006
"Jun 25, 2006",0.0,2006
"Jun 26, 2006",0.0,2006
"Jun 27, 2006",62.066,2006
"Jun 28, 2006",31.033,2006
"Jun 29, 2006",0.0,2006
"Jun 30, 2006",0.0,2006
"Jul 1, 2006",0.0,2006
"Jul 2, 2006",0.0,2006
"Jul 3, 2006",0.0,2006
"Jul 4, 2006",20.144,2006
"Jul 5, 2006",0.0,2006
"Jul 6, 2006",0.0,2006
"Jul 7, 2006",0.0,2006
"Jul 8, 2006",0.0,2006
"Jul 9, 2006",0.0,2006
"Jul 10, 2006",0.0,2006
"Jul 11, 2006",22.61,2006
"Jul 12, 2006",22.61,2006
"Jul 13, 2006",22.61,2006
"Jul 14, 2006",0.0,2006
"Jul 15, 2006",0.0,2006
"Jul 16, 2006",0.0,2006
"Jul 17, 2006",0.0,2006
"Jul 18, 2006",0.0,2006
"Jul 19, 2006",0.0,2006
"Jul 20, 2006",0.0,2006
"Jul 21, 2006",0.0,2006
"Jul 22, 2006",0.0,2006
"Jul 23, 2006",0.0,2006
"Jul 24, 2006",0.0,2006
"Jul 25, 2006",0.0,2006
"Jul 26, 2006",0.0,2006
"Jul 27, 2006",18.436,2006
"Jul 28, 2006",36.872,2006
"Jul 29, 2006",0.0,2006
"Jul 30, 2006",0.0,2006
"Jul 31, 2006",0.0,2006
"Aug 1, 2006",0.0,2006
"Aug 2, 2006",0.0,2006
"Aug 3, 2006",24.522,2006
"Aug 4, 2006",0.0,2006
"Aug 5, 2006",0.0,2006
"Aug 6, 2006",0.0,2006
"Aug 7, 2006",0.0,2006
"Aug 8, 2006",0.0,2006
"Aug 9, 2006",0.0,2006
"Aug 10, 2006",0.0,2006
"Aug 11, 2006",0.0,2006
"Aug 12, 2006",0.0,2006
"Aug 13, 2006",0.0,2006
"Aug 14, 2006",0.0,2006
"Aug 15, 2006",0.0,2006
"Aug 16, 2006",0.0,2006
"Aug 17, 2006",0.0,2006
"Aug 18, 2006",0.0,2006
"Aug 19, 2006",0.0,2006
"Aug 20, 2006",0.0,2006
"Aug 21, 2006",0.0,2006
"Aug 22, 2006",0.0,2006
"Aug 23, 2006",0.0,2006
"Aug 24, 2006",0.0,2006
"Aug 25, 2006",10.036,2006
"Aug 26, 2006",0.0,2006
"Aug 27, 2006",0.0,2006
"Aug 28, 2006",0.0,2006
"Aug 29, 2006",98.715,2006
"Aug 30, 2006",0.0,2006
"Aug 31, 2006",0.0,2006
"Sep 1, 2006",19.205,2006
"Sep 2, 2006",0.0,2006
"Sep 3, 2006",0.0,2006
"Sep 4, 2006",0.0,2006
"Sep 5, 2006",9.603,2006
"Sep 6, 2006",3.353,2006
"Sep 7, 2006",0.0,2006
"Sep 8, 2006",0.0,2006
"Sep 9, 2006",0.0,2006
"Sep 10, 2006",0.0,2006
"Sep 11, 2006",0.0,2006
"Sep 12, 2006",0.0,2006
"Sep 13, 2006",12.195,2006
"Sep 14, 2006",0.0,2006
"Sep 15, 2006",0.0,2006
"Sep 16, 2006",0.0,2006
"Sep 17, 2006",0.0,2006
"Sep 18, 2006",0.0,2006
"Sep 19, 2006",0.0,2006
"Sep 20, 2006",0.0,2006
"Sep 21, 2006",0.0,2006
"Sep 22, 2006",0.0,2006
"Sep 23, 2006",18.488,2006
"Sep 24, 2006",0.0,2006
"Sep 25, 2006",0.0,2006
"Sep 26, 2006",0.0,2006
"Sep 27, 2006",0.0,2006
"Sep 28, 2006",0.0,2006
"Sep 29, 2006",17.509,2006
"Sep 30, 2006",0.0,2006
"Oct 1, 2006",0.0,2006
"Oct 2, 2006",0.0,2006
"Oct 3, 2006",0.0,2006
"Oct 4, 2006",0.0,2006
"Oct 5, 2006",0.0,2006
"Oct 6, 2006",0.0,2006
"Oct 7, 2006",0.0,2006
"Oct 8, 2006",0.0,2006
"Oct 9, 2006",0.0,2006
"Oct 10, 2006",0.0,2006
"Oct 11, 2006",10.919,2006
"Oct 12, 2006",0.0,2006
"Oct 13, 2006",0.0,2006
"Oct 14, 2006",0.0,2006
"Oct 15, 2006",0.0,2006
"Oct 16, 2006",0.0,2006
"Oct 17, 2006",29.29,2006
"Oct 18, 2006",0.0,2006
"Oct 19, 2006",0.0,2006
"Oct 20, 2006",29.29,2006
"Oct 21, 2006",0.0,2006
"Oct 22, 2006",0.0,2006
"Oct 23, 2006",0.0,2006
"Oct 24, 2006",0.0,2006
"Oct 25, 2006",0.0,2006
"Oct 26, 2006",0.0,2006
"Oct 27, 2006",8.376,2006
"Oct 28, 2006",25.127,2006
"Oct 29, 2006",0.0,2006
"Oct 30, 2006",0.0,2006
"Oct 31, 2006",0.0,2006
"Nov 1, 2006",0.0,2006
"Nov 2, 2006",6.078,2006
"Nov 3, 2006",0.0,2006
"Nov 4, 2006",0.0,2006
"Nov 5, 2006",0.0,2006
"Nov 6, 2006",0.0,2006
"Nov 7, 2006",3.211,2006
"Nov 8, 2006",3.211,2006
"Nov 9, 2006",0.0,2006
"Nov 10, 2006",0.0,2006
"Nov 11, 2006",16.505,2006
"Nov 12, 2006",16.505,2006
"Nov 13, 2006",0.0,2006
"Nov 14, 2006",0.0,2006
"Nov 15, 2006",0.0,2006
"Nov 16, 2006",25.26,2006
"Nov 17, 2006",0.0,2006
"Nov 18, 2006",0.0,2006
"Nov 19, 2006",0.0,2006
"Nov 20, 2006",0.0,2006
"Nov 21, 2006",0.0,2006
"Nov 22, 2006",0.0,2006
"Nov 23, 2006",0.0,2006
"Nov 24, 2006",0.0,2006
"Nov 25, 2006",0.0,2006
"Nov 26, 2006",0.0,2006
"Nov 27, 2006",0.0,2006
"Nov 28, 2006",0.0,2006
"Nov 29, 2006",0.0,2006
"Nov 30, 2006",1.88,2006
"Dec 1, 2006",15.751,2006
"Dec 2, 2006",0.0,2006
"Dec 3, 2006",0.0,2006
"Dec 4, 2006",0.0,2006
"Dec 5, 2006",0.0,2006
"Dec 6, 2006",6.648,2006
"Dec 7, 2006",0.0,2006
"Dec 8, 2006",0.0,2006
"Dec 9, 2006",0.0,2006
"Dec 10, 2006",0.0,2006
"Dec 11, 2006",0.0,2006
"Dec 12, 2006",0.0,2006
"Dec 13, 2006",0.0,2006
"Dec 14, 2006",0.0,2006
"Dec 15, 2006",0.0,2006
"Dec 16, 2006",0.0,2006
"Dec 17, 2006",0.0,2006
"Dec 18, 2006",0.0,2006
"Dec 19, 2006",0.0,2006
"Dec 20, 2006",0.0,2006
"Dec 21, 2006",0.0,2006
"Dec 22, 2006",6.11,2006
"Dec 23, 2006",12.22,2006
"Dec 24, 2006",0.0,2006
"Dec 25, 2006",3.055,2006
"Dec 26, 2006",0.0,2006
"Dec 27, 2006",0.0,2006
"Dec 28, 2006",0.0,2006
"Dec 29, 2006",0.0,2006
"Dec 30, 2006",0.0,2006
"Dec 31, 2006",0.0,2006
"Jan 1, 2007",4.436,2007
"Jan 2, 2007",0.0,2007
"Jan 3, 2007",0.0,2007
"Jan 4, 2007",1.109,2007
"Jan 5, 2007",7.762,2007
"Jan 6, 2007",3.712,2007
"Jan 7, 2007",0.0,2007
"Jan 8, 2007",22.273,2007
"Jan 9, 2007",0.0,2007
"Jan 10, 2007",0.0,2007
"Jan 11, 2007",0.0,2007
"Jan 12, 2007",6.724,2007
"Jan 13, 2007",0.0,2007
"Jan 14, 2007",6.724,2007
"Jan 15, 2007",13.448,2007
"Jan 16, 2007",6.28,2007
"Jan 17, 2007",0.0,2007
"Jan 18, 2007",0.0,2007
"Jan 19, 2007",0.0,2007
"Jan 20, 2007",0.0,2007
"Jan 21, 2007",1.595,2007
"Jan 22, 2007",0.0,2007
"Jan 23, 2007",0.0,2007
"Jan 24, 2007",0.0,2007
"Jan 25, 2007",0.0,2007
"Jan 26, 2007",0.0,2007
"Jan 27, 2007",0.0,2007
"Jan 28, 2007",0.0,2007
"Jan 29, 2007",0.0,2007
"Jan 30, 2007",0.0,2007
"Jan 31, 2007",0.0,2007
"Feb 1, 2007",3.847,2007
"Feb 2, 2007",0.0,2007
"Feb 3, 2007",0.0,2007
"Feb 4, 2007",0.0,2007
"Feb 5, 2007",0.0,2007
"Feb 6, 2007",0.0,2007
"Feb 7, 2007",0.0,2007
"Feb 8, 2007",0.0,2007
"Feb 9, 2007",0.0,2007
"Feb 10, 2007",0.0,2007
"Feb 11, 2007",0.0,2007
"Feb 12, 2007",0.0,2007
"Feb 13, 2007",11.457,2007
"Feb 14, 2007",26.734,2007
"Feb 15, 2007",0.0,2007
"Feb 16, 2007",0.0,2007
"Feb 17, 2007",0.0,2007
"Feb 18, 2007",0.0,2007
"Feb 19, 2007",0.0,2007
"Feb 20, 2007",0.0,2007
"Feb 21, 2007",0.0,2007
"Feb 22, 2007",0.0,2007
"Feb 23, 2007",0.0,2007
"Feb 24, 2007",0.0,2007
"Feb 25, 2007",9.437,2007
"Feb 26, 2007",0.0,2007
"Feb 27, 2007",0.0,2007
"Feb 28, 2007",0.0,2007
"Mar 1, 2007",2.546,2007
"Mar 2, 2007",10.186,2007
"Mar 3, 2007",0.0,2007
"Mar 4, 2007",0.0,2007
"Mar 5, 2007",0.0,2007
"Mar 6, 2007",0.0,2007
"Mar 7, 2007",0.0,2007
"Mar 8, 2007",0.0,2007
"Mar 9, 2007",0.0,2007
"Mar 10, 2007",0.0,2007
"Mar 11, 2007",0.0,2007
"Mar 12, 2007",0.0,2007
"Mar 13, 2007",0.0,2007
"Mar 14, 2007",15.539,2007
"Mar 15, 2007",10.359,2007
"Mar 16, 2007",13.655,2007
"Mar 17, 2007",5.202,2007
"Mar 18, 2007",0.0,2007
"Mar 19, 2007",4.552,2007
"Mar 20, 2007",0.0,2007
"Mar 21, 2007",0.0,2007
"Mar 22, 2007",4.416,2007
"Mar 23, 2007",4.416,2007
"Mar 24, 2007",4.416,2007
"Mar 25, 2007",0.0,2007
"Mar 26, 2007",9.353,2007
"Mar 27, 2007",0.0,2007
"Mar 28, 2007",0.0,2007
"Mar 29, 2007",0.0,2007
"Mar 30, 2007",0.0,2007
"Mar 31, 2007",0.0,2007
"Apr 1, 2007",6.431,2007
"Apr 2, 2007",0.0,2007
"Apr 3, 2007",0.0,2007
"Apr 4, 2007",12.863,2007
"Apr 5, 2007",0.0,2007
"Apr 6, 2007",0.0,2007
"Apr 7, 2007",0.0,2007
"Apr 8, 2007",0.0,2007
"Apr 9, 2007",0.0,2007
"Apr 10, 2007",0.0,2007
"Apr 11, 2007",0.0,2007
"Apr 12, 2007",14.153,2007
"Apr 13, 2007",0.0,2007
"Apr 14, 2007",0.0,2007
"Apr 15, 2007",28.305,2007
"Apr 16, 2007",0.0,2007
"Apr 17, 2007",0.0,2007
"Apr 18, 2007",0.0,2007
"Apr 19, 2007",0.0,2007
"Apr 20, 2007",0.0,2007
"Apr 21, 2007",0.0,2007
"Apr 22, 2007",0.0,2007
"Apr 23, 2007",0.0,2007
"Apr 24, 2007",0.0,2007
"Apr 25, 2007",15.43,2007
"Apr 26, 2007",0.0,2007
"Apr 27, 2007",0.0,2007
"Apr 28, 2007",0.0,2007
"Apr 29, 2007",0.0,2007
"Apr 30, 2007",0.0,2007
"May 1, 2007",3.2,2007
"May 2, 2007",6.4,2007
"May 3, 2007",0.0,2007
"May 4, 2007",0.0,2007
"May 5, 2007",0.0,2007
"May 6, 2007",0.0,2007
"May 7, 2007",0.0,2007
"May 8, 2007",0.0,2007
"May 9, 2007",0.0,2007
"May 10, 2007",5.973,2007
"May 11, 2007",0.0,2007
"May 12, 2007",0.0,2007
"May 13, 2007",0.0,2007
"May 14, 2007",0.0,2007
"May 15, 2007",10.075,2007
"May 16, 2007",11.806,2007
"May 17, 2007",0.0,2007
"May 18, 2007",0.0,2007
"May 19, 2007",0.0,2007
"May 20, 2007",0.0,2007
"May 21, 2007",0.0,2007
"May 22, 2007",0.0,2007
"May 23, 2007",0.0,2007
"May 24, 2007",0.0,2007
"May 25, 2007",0.0,2007
"May 26, 2007",0.0,2007
"May 27, 2007",0.0,2007
"May 28, 2007",0.0,2007
"May 29, 2007",0.0,2007
"May 30, 2007",0.0,2007
"May 31, 2007",0.0,2007
"Jun 1, 2007",8.528,2007
"Jun 2, 2007",0.0,2007
"Jun 3, 2007",8.528,2007
"Jun 4, 2007",0.0,2007
"Jun 5, 2007",8.528,2007
"Jun 6, 2007",0.0,2007
"Jun 7, 2007",0.0,2007
"Jun 8, 2007",0.0,2007
"Jun 9, 2007",12.711,2007
"Jun 10, 2007",0.0,2007
"Jun 11, 2007",0.0,2007
"Jun 12, 2007",0.0,2007
"Jun 13, 2007",9.599,2007
"Jun 14, 2007",0.0,2007
"Jun 15, 2007",0.0,2007
"Jun 16, 2007",0.0,2007
"Jun 17, 2007",0.0,2007
"Jun 18, 2007",0.0,2007
"Jun 19, 2007",0.0,2007
"Jun 20, 2007",21.518,2007
"Jun 21, 2007",0.0,2007
"Jun 22, 2007",0.0,2007
"Jun 23, 2007",0.0,2007
"Jun 24, 2007",0.0,2007
"Jun 25, 2007",0.0,2007
"Jun 26, 2007",0.0,2007
"Jun 27, 2007",10.882,2007
"Jun 28, 2007",0.0,2007
"Jun 29, 2007",0.0,2007
"Jun 30, 2007",0.0,2007
"Jul 1, 2007",0.0,2007
"Jul 2, 2007",0.0,2007
"Jul 3, 2007",0.0,2007
"Jul 4, 2007",27.448,2007
"Jul 5, 2007",0.0,2007
"Jul 6, 2007",0.0,2007
"Jul 7, 2007",0.0,2007
"Jul 8, 2007",0.0,2007
"Jul 9, 2007",15.205,2007
"Jul 10, 2007",15.205,2007
"Jul 11, 2007",0.0,2007
"Jul 12, 2007",0.0,2007
"Jul 13, 2007",0.0,2007
"Jul 14, 2007",0.0,2007
"Jul 15, 2007",0.0,2007
"Jul 16, 2007",0.0,2007
"Jul 17, 2007",0.0,2007
"Jul 18, 2007",0.0,2007
"Jul 19, 2007",39.744,2007
"Jul 20, 2007",0.0,2007
"Jul 21, 2007",0.0,2007
"Jul 22, 2007",0.0,2007
"Jul 23, 2007",27.388,2007
"Jul 24, 2007",0.0,2007
"Jul 25, 2007",0.0,2007
"Jul 26, 2007",0.0,2007
"Jul 27, 2007",23.0,2007
"Jul 28, 2007",0.0,2007
"Jul 29, 2007",0.0,2007
"Jul 30, 2007",0.0,2007
"Jul 31, 2007",0.0,2007
"Aug 1, 2007",0.0,2007
"Aug 2, 2007",0.0,2007
"Aug 3, 2007",0.0,2007
"Aug 4, 2007",0.0,2007
"Aug 5, 2007",0.0,2007
"Aug 6, 2007",0.0,2007
"Aug 7, 2007",32.544,2007
"Aug 8, 2007",0.0,2007
"Aug 9, 2007",0.0,2007
"Aug 10, 2007",0.0,2007
"Aug 11, 2007",0.0,2007
"Aug 12, 2007",0.0,2007
"Aug 13, 2007",0.0,2007
"Aug 14, 2007",0.0,2007
"Aug 15, 2007",5.524,2007
"Aug 16, 2007",0.0,2007
"Aug 17, 2007",4.735,2007
"Aug 18, 2007",0.0,2007
"Aug 19, 2007",0.0,2007
"Aug 20, 2007",4.735,2007
"Aug 21, 2007",15.686,2007
"Aug 22, 2007",0.0,2007
"Aug 23, 2007",0.0,2007
"Aug 24, 2007",7.843,2007
"Aug 25, 2007",7.843,2007
"Aug 26, 2007",0.0,2007
"Aug 27, 2007",0.0,2007
"Aug 28, 2007",0.0,2007
"Aug 29, 2007",0.0,2007
"Aug 30, 2007",0.0,2007
"Aug 31, 2007",0.0,2007
"Sep 1, 2007",0.0,2007
"Sep 2, 2007",0.0,2007
"Sep 3, 2007",0.0,2007
"Sep 4, 2007",0.0,2007
"Sep 5, 2007",0.0,2007
"Sep 6, 2007",0.0,2007
"Sep 7, 2007",0.0,2007
"Sep 8, 2007",17.421,2007
"Sep 9, 2007",52.263,2007
"Sep 10, 2007",0.0,2007
"Sep 11, 2007",6.997,2007
"Sep 12, 2007",0.0,2007
"Sep 13, 2007",0.0,2007
"Sep 14, 2007",0.0,2007
"Sep 15, 2007",6.997,2007
"Sep 16, 2007",0.0,2007
"Sep 17, 2007",0.0,2007
"Sep 18, 2007",0.0,2007
"Sep 19, 2007",0.0,2007
"Sep 20, 2007",0.0,2007
"Sep 21, 2007",0.0,2007
"Sep 22, 2007",0.0,2007
"Sep 23, 2007",0.0,2007
"Sep 24, 2007",0.0,2007
"Sep 25, 2007",0.0,2007
"Sep 26, 2007",0.0,2007
"Sep 27, 2007",0.0,2007
"Sep 28, 2007",26.5,2007
"Sep 29, 2007",0.0,2007
